Date,Centre_Name,Commodity_Name,Price
06-02-09,DELHI,Tomato,NA
06-02-09,SHIMLA,Tomato,NA
06-02-09,SRINAGAR,Tomato,NA
06-02-09,JAMMU,Tomato,NA
06-02-09,AMRITSAR,Tomato,NA
06-02-09,LUDHIANA,Tomato,NA
06-02-09,LUCKNOW,Tomato,NA
06-02-09,DEHRADUN,Tomato,NA
06-02-09,RAIPUR,Tomato,NA
06-02-09,AHMEDABAD,Tomato,NA
06-02-09,BHOPAL,Tomato,NA
06-02-09,MUMBAI,Tomato,NA
06-02-09,JAIPUR,Tomato,NA
06-02-09,PATNA,Tomato,NA
06-02-09,RANCHI,Tomato,NA
06-02-09,BHUBANESHWAR,Tomato,NA
06-02-09,KOLKATA,Tomato,NA
06-02-09,GUWAHATI,Tomato,NA
06-02-09,SHILLONG,Tomato,NA
06-02-09,AIZWAL,Tomato,NA
06-02-09,KOHIMA,Tomato,NA
06-02-09,AGARTALA,Tomato,NA
06-02-09,BENGALURU,Tomato,NA
06-02-09,T.PURAM,Tomato,NA
06-02-09,CHENNAI,Tomato,NA
06-02-09,HYDERABAD,Tomato,NA
09-02-09,CHANDIGARH,Tomato,NA
09-02-09,DELHI,Tomato,NA
09-02-09,SHIMLA,Tomato,NA
09-02-09,SRINAGAR,Tomato,NA
09-02-09,JAMMU,Tomato,NA
09-02-09,AMRITSAR,Tomato,NA
09-02-09,LUDHIANA,Tomato,NA
09-02-09,LUCKNOW,Tomato,NA
09-02-09,DEHRADUN,Tomato,NA
09-02-09,RAIPUR,Tomato,NA
09-02-09,AHMEDABAD,Tomato,NA
09-02-09,BHOPAL,Tomato,NA
09-02-09,MUMBAI,Tomato,NA
09-02-09,JAIPUR,Tomato,NA
09-02-09,PATNA,Tomato,NA
09-02-09,RANCHI,Tomato,NA
09-02-09,BHUBANESHWAR,Tomato,NA
09-02-09,KOLKATA,Tomato,NA
09-02-09,GUWAHATI,Tomato,NA
09-02-09,SHILLONG,Tomato,NA
09-02-09,AIZWAL,Tomato,NA
09-02-09,KOHIMA,Tomato,NA
09-02-09,AGARTALA,Tomato,NA
09-02-09,BENGALURU,Tomato,NA
09-02-09,T.PURAM,Tomato,NA
09-02-09,CHENNAI,Tomato,NA
09-02-09,HYDERABAD,Tomato,NA
10-02-09,CHANDIGARH,Tomato,NA
10-02-09,DELHI,Tomato,NA
10-02-09,SHIMLA,Tomato,NA
10-02-09,SRINAGAR,Tomato,NA
10-02-09,JAMMU,Tomato,NA
10-02-09,AMRITSAR,Tomato,NA
10-02-09,LUDHIANA,Tomato,NA
10-02-09,LUCKNOW,Tomato,NA
10-02-09,DEHRADUN,Tomato,NA
10-02-09,RAIPUR,Tomato,NA
10-02-09,AHMEDABAD,Tomato,NA
10-02-09,BHOPAL,Tomato,NA
10-02-09,MUMBAI,Tomato,NA
10-02-09,JAIPUR,Tomato,NA
10-02-09,PATNA,Tomato,NA
10-02-09,RANCHI,Tomato,NA
10-02-09,BHUBANESHWAR,Tomato,NA
10-02-09,KOLKATA,Tomato,NA
10-02-09,GUWAHATI,Tomato,NA
10-02-09,SHILLONG,Tomato,NA
10-02-09,AIZWAL,Tomato,NA
10-02-09,KOHIMA,Tomato,NA
10-02-09,AGARTALA,Tomato,NA
10-02-09,BENGALURU,Tomato,NA
10-02-09,T.PURAM,Tomato,NA
10-02-09,CHENNAI,Tomato,NA
10-02-09,HYDERABAD,Tomato,NA
11-02-09,CHANDIGARH,Tomato,NA
11-02-09,DELHI,Tomato,NA
11-02-09,SHIMLA,Tomato,NA
11-02-09,SRINAGAR,Tomato,NA
11-02-09,JAMMU,Tomato,NA
11-02-09,AMRITSAR,Tomato,NA
11-02-09,LUDHIANA,Tomato,NA
11-02-09,LUCKNOW,Tomato,NA
11-02-09,DEHRADUN,Tomato,NA
11-02-09,RAIPUR,Tomato,NA
11-02-09,AHMEDABAD,Tomato,NA
11-02-09,BHOPAL,Tomato,NA
11-02-09,MUMBAI,Tomato,NA
11-02-09,JAIPUR,Tomato,NA
11-02-09,PATNA,Tomato,NA
11-02-09,RANCHI,Tomato,NA
11-02-09,BHUBANESHWAR,Tomato,NA
11-02-09,KOLKATA,Tomato,NA
11-02-09,GUWAHATI,Tomato,NA
11-02-09,SHILLONG,Tomato,NA
11-02-09,AIZWAL,Tomato,NA
11-02-09,KOHIMA,Tomato,NA
11-02-09,AGARTALA,Tomato,NA
11-02-09,BENGALURU,Tomato,NA
11-02-09,T.PURAM,Tomato,NA
11-02-09,CHENNAI,Tomato,NA
11-02-09,HYDERABAD,Tomato,NA
12-02-09,CHANDIGARH,Tomato,NA
12-02-09,DELHI,Tomato,NA
12-02-09,SHIMLA,Tomato,NA
12-02-09,SRINAGAR,Tomato,NA
12-02-09,JAMMU,Tomato,NA
12-02-09,AMRITSAR,Tomato,NA
12-02-09,LUDHIANA,Tomato,NA
12-02-09,LUCKNOW,Tomato,NA
12-02-09,DEHRADUN,Tomato,NA
12-02-09,RAIPUR,Tomato,NA
12-02-09,AHMEDABAD,Tomato,NA
12-02-09,BHOPAL,Tomato,NA
12-02-09,MUMBAI,Tomato,NA
12-02-09,JAIPUR,Tomato,NA
12-02-09,PATNA,Tomato,NA
12-02-09,RANCHI,Tomato,NA
12-02-09,BHUBANESHWAR,Tomato,NA
12-02-09,KOLKATA,Tomato,NA
12-02-09,GUWAHATI,Tomato,NA
12-02-09,SHILLONG,Tomato,NA
12-02-09,AIZWAL,Tomato,NA
12-02-09,KOHIMA,Tomato,NA
12-02-09,AGARTALA,Tomato,NA
12-02-09,BENGALURU,Tomato,NA
12-02-09,T.PURAM,Tomato,NA
12-02-09,CHENNAI,Tomato,NA
12-02-09,HYDERABAD,Tomato,NA
13-02-09,CHANDIGARH,Tomato,NA
13-02-09,DELHI,Tomato,NA
13-02-09,SHIMLA,Tomato,NA
13-02-09,SRINAGAR,Tomato,NA
13-02-09,JAMMU,Tomato,NA
13-02-09,AMRITSAR,Tomato,NA
13-02-09,LUDHIANA,Tomato,NA
13-02-09,LUCKNOW,Tomato,NA
13-02-09,DEHRADUN,Tomato,NA
13-02-09,RAIPUR,Tomato,NA
13-02-09,AHMEDABAD,Tomato,NA
13-02-09,BHOPAL,Tomato,NA
13-02-09,MUMBAI,Tomato,NA
13-02-09,JAIPUR,Tomato,NA
13-02-09,PATNA,Tomato,NA
13-02-09,RANCHI,Tomato,NA
13-02-09,BHUBANESHWAR,Tomato,NA
13-02-09,KOLKATA,Tomato,NA
13-02-09,GUWAHATI,Tomato,NA
13-02-09,SHILLONG,Tomato,NA
13-02-09,AIZWAL,Tomato,NA
13-02-09,KOHIMA,Tomato,NA
13-02-09,AGARTALA,Tomato,NA
13-02-09,BENGALURU,Tomato,NA
13-02-09,T.PURAM,Tomato,NA
13-02-09,CHENNAI,Tomato,NA
13-02-09,HYDERABAD,Tomato,NA
16-02-09,CHANDIGARH,Tomato,NA
16-02-09,DELHI,Tomato,NA
16-02-09,SHIMLA,Tomato,NA
16-02-09,SRINAGAR,Tomato,NA
16-02-09,JAMMU,Tomato,NA
16-02-09,AMRITSAR,Tomato,NA
16-02-09,LUDHIANA,Tomato,NA
16-02-09,LUCKNOW,Tomato,NA
16-02-09,DEHRADUN,Tomato,NA
16-02-09,RAIPUR,Tomato,NA
16-02-09,AHMEDABAD,Tomato,NA
16-02-09,BHOPAL,Tomato,NA
16-02-09,MUMBAI,Tomato,NA
16-02-09,JAIPUR,Tomato,NA
16-02-09,PATNA,Tomato,NA
16-02-09,RANCHI,Tomato,NA
16-02-09,BHUBANESHWAR,Tomato,NA
16-02-09,KOLKATA,Tomato,NA
16-02-09,GUWAHATI,Tomato,NA
16-02-09,SHILLONG,Tomato,NA
16-02-09,AIZWAL,Tomato,NA
16-02-09,KOHIMA,Tomato,NA
16-02-09,AGARTALA,Tomato,NA
16-02-09,BENGALURU,Tomato,NA
16-02-09,T.PURAM,Tomato,NA
16-02-09,CHENNAI,Tomato,NA
16-02-09,HYDERABAD,Tomato,NA
17-02-09,CHANDIGARH,Tomato,NA
17-02-09,DELHI,Tomato,NA
17-02-09,SHIMLA,Tomato,NA
17-02-09,SRINAGAR,Tomato,NA
17-02-09,JAMMU,Tomato,NA
17-02-09,AMRITSAR,Tomato,NA
17-02-09,LUDHIANA,Tomato,NA
17-02-09,LUCKNOW,Tomato,NA
17-02-09,DEHRADUN,Tomato,NA
17-02-09,RAIPUR,Tomato,NA
17-02-09,AHMEDABAD,Tomato,NA
17-02-09,BHOPAL,Tomato,NA
17-02-09,MUMBAI,Tomato,NA
17-02-09,JAIPUR,Tomato,500
17-02-09,PATNA,Tomato,NA
17-02-09,RANCHI,Tomato,NA
17-02-09,BHUBANESHWAR,Tomato,NA
17-02-09,KOLKATA,Tomato,NA
17-02-09,GUWAHATI,Tomato,NA
17-02-09,SHILLONG,Tomato,NA
17-02-09,AIZWAL,Tomato,NA
17-02-09,KOHIMA,Tomato,NA
17-02-09,AGARTALA,Tomato,NA
17-02-09,BENGALURU,Tomato,NA
17-02-09,T.PURAM,Tomato,NA
17-02-09,CHENNAI,Tomato,NA
17-02-09,HYDERABAD,Tomato,NA
18-02-09,CHANDIGARH,Tomato,NA
18-02-09,DELHI,Tomato,NA
18-02-09,SHIMLA,Tomato,NA
18-02-09,SRINAGAR,Tomato,NA
18-02-09,JAMMU,Tomato,NA
18-02-09,AMRITSAR,Tomato,NA
18-02-09,LUDHIANA,Tomato,NA
18-02-09,LUCKNOW,Tomato,NA
18-02-09,DEHRADUN,Tomato,NA
18-02-09,RAIPUR,Tomato,NA
18-02-09,AHMEDABAD,Tomato,NA
18-02-09,BHOPAL,Tomato,NA
18-02-09,MUMBAI,Tomato,NA
18-02-09,JAIPUR,Tomato,500
18-02-09,PATNA,Tomato,NA
18-02-09,RANCHI,Tomato,NA
18-02-09,BHUBANESHWAR,Tomato,NA
18-02-09,KOLKATA,Tomato,NA
18-02-09,GUWAHATI,Tomato,NA
18-02-09,SHILLONG,Tomato,NA
18-02-09,AIZWAL,Tomato,NA
18-02-09,KOHIMA,Tomato,NA
18-02-09,AGARTALA,Tomato,NA
18-02-09,BENGALURU,Tomato,NA
18-02-09,T.PURAM,Tomato,NA
18-02-09,CHENNAI,Tomato,NA
18-02-09,HYDERABAD,Tomato,NA
19-02-09,CHANDIGARH,Tomato,NA
19-02-09,DELHI,Tomato,NA
19-02-09,SHIMLA,Tomato,NA
19-02-09,SRINAGAR,Tomato,NA
19-02-09,JAMMU,Tomato,NA
19-02-09,AMRITSAR,Tomato,NA
19-02-09,LUDHIANA,Tomato,NA
19-02-09,LUCKNOW,Tomato,NA
19-02-09,DEHRADUN,Tomato,NA
19-02-09,RAIPUR,Tomato,NA
19-02-09,AHMEDABAD,Tomato,NA
19-02-09,BHOPAL,Tomato,NA
19-02-09,MUMBAI,Tomato,NA
19-02-09,JAIPUR,Tomato,500
19-02-09,PATNA,Tomato,NA
19-02-09,RANCHI,Tomato,NA
19-02-09,BHUBANESHWAR,Tomato,NA
19-02-09,KOLKATA,Tomato,NA
19-02-09,GUWAHATI,Tomato,NA
19-02-09,SHILLONG,Tomato,NA
19-02-09,AIZWAL,Tomato,NA
19-02-09,KOHIMA,Tomato,NA
19-02-09,AGARTALA,Tomato,NA
19-02-09,BENGALURU,Tomato,NA
19-02-09,T.PURAM,Tomato,NA
19-02-09,CHENNAI,Tomato,NA
19-02-09,HYDERABAD,Tomato,NA
20-02-09,CHANDIGARH,Tomato,NA
20-02-09,DELHI,Tomato,NA
20-02-09,SHIMLA,Tomato,NA
20-02-09,SRINAGAR,Tomato,NA
20-02-09,JAMMU,Tomato,NA
20-02-09,AMRITSAR,Tomato,NA
20-02-09,LUDHIANA,Tomato,NA
20-02-09,LUCKNOW,Tomato,NA
20-02-09,DEHRADUN,Tomato,NA
20-02-09,RAIPUR,Tomato,NA
20-02-09,AHMEDABAD,Tomato,NA
20-02-09,BHOPAL,Tomato,NA
20-02-09,MUMBAI,Tomato,NA
20-02-09,JAIPUR,Tomato,500
20-02-09,PATNA,Tomato,NA
20-02-09,RANCHI,Tomato,NA
20-02-09,BHUBANESHWAR,Tomato,NA
20-02-09,KOLKATA,Tomato,NA
20-02-09,GUWAHATI,Tomato,NA
20-02-09,SHILLONG,Tomato,NA
20-02-09,AIZWAL,Tomato,NA
20-02-09,KOHIMA,Tomato,NA
20-02-09,AGARTALA,Tomato,NA
20-02-09,BENGALURU,Tomato,NA
20-02-09,T.PURAM,Tomato,NA
20-02-09,CHENNAI,Tomato,NA
20-02-09,HYDERABAD,Tomato,NA
23-02-09,CHANDIGARH,Tomato,NA
23-02-09,DELHI,Tomato,NA
23-02-09,SHIMLA,Tomato,NA
23-02-09,SRINAGAR,Tomato,NA
23-02-09,JAMMU,Tomato,NA
23-02-09,AMRITSAR,Tomato,NA
23-02-09,LUDHIANA,Tomato,NA
23-02-09,LUCKNOW,Tomato,NA
23-02-09,DEHRADUN,Tomato,NA
23-02-09,RAIPUR,Tomato,NA
23-02-09,AHMEDABAD,Tomato,NA
23-02-09,BHOPAL,Tomato,NA
23-02-09,MUMBAI,Tomato,NA
23-02-09,JAIPUR,Tomato,NA
23-02-09,PATNA,Tomato,NA
23-02-09,RANCHI,Tomato,NA
23-02-09,BHUBANESHWAR,Tomato,NA
23-02-09,KOLKATA,Tomato,NA
23-02-09,GUWAHATI,Tomato,NA
23-02-09,SHILLONG,Tomato,NA
23-02-09,AIZWAL,Tomato,NA
23-02-09,KOHIMA,Tomato,NA
23-02-09,AGARTALA,Tomato,NA
23-02-09,BENGALURU,Tomato,NA
23-02-09,T.PURAM,Tomato,NA
23-02-09,CHENNAI,Tomato,NA
23-02-09,HYDERABAD,Tomato,NA
24-02-09,CHANDIGARH,Tomato,NA
24-02-09,DELHI,Tomato,NA
24-02-09,SHIMLA,Tomato,NA
24-02-09,SRINAGAR,Tomato,NA
24-02-09,JAMMU,Tomato,NA
24-02-09,AMRITSAR,Tomato,NA
24-02-09,LUDHIANA,Tomato,NA
24-02-09,LUCKNOW,Tomato,NA
24-02-09,DEHRADUN,Tomato,NA
24-02-09,RAIPUR,Tomato,NA
24-02-09,AHMEDABAD,Tomato,NA
24-02-09,BHOPAL,Tomato,NA
24-02-09,MUMBAI,Tomato,NA
24-02-09,JAIPUR,Tomato,NA
24-02-09,PATNA,Tomato,NA
24-02-09,RANCHI,Tomato,NA
24-02-09,BHUBANESHWAR,Tomato,NA
24-02-09,KOLKATA,Tomato,NA
24-02-09,GUWAHATI,Tomato,NA
24-02-09,SHILLONG,Tomato,NA
24-02-09,AIZWAL,Tomato,NA
24-02-09,KOHIMA,Tomato,NA
24-02-09,AGARTALA,Tomato,NA
24-02-09,BENGALURU,Tomato,NA
24-02-09,T.PURAM,Tomato,NA
24-02-09,CHENNAI,Tomato,NA
24-02-09,HYDERABAD,Tomato,NA
25-02-09,CHANDIGARH,Tomato,NA
25-02-09,DELHI,Tomato,NA
25-02-09,SHIMLA,Tomato,NA
25-02-09,SRINAGAR,Tomato,NA
25-02-09,JAMMU,Tomato,NA
25-02-09,AMRITSAR,Tomato,NA
25-02-09,LUDHIANA,Tomato,NA
25-02-09,LUCKNOW,Tomato,NA
25-02-09,DEHRADUN,Tomato,NA
25-02-09,RAIPUR,Tomato,NA
25-02-09,AHMEDABAD,Tomato,NA
25-02-09,BHOPAL,Tomato,NA
25-02-09,MUMBAI,Tomato,NA
25-02-09,JAIPUR,Tomato,NA
25-02-09,PATNA,Tomato,NA
25-02-09,RANCHI,Tomato,NA
25-02-09,BHUBANESHWAR,Tomato,NA
25-02-09,KOLKATA,Tomato,NA
25-02-09,GUWAHATI,Tomato,NA
25-02-09,SHILLONG,Tomato,NA
25-02-09,AIZWAL,Tomato,NA
25-02-09,KOHIMA,Tomato,NA
25-02-09,AGARTALA,Tomato,NA
25-02-09,BENGALURU,Tomato,NA
25-02-09,T.PURAM,Tomato,NA
25-02-09,CHENNAI,Tomato,NA
25-02-09,HYDERABAD,Tomato,NA
26-02-09,CHANDIGARH,Tomato,NA
26-02-09,DELHI,Tomato,NA
26-02-09,SHIMLA,Tomato,NA
26-02-09,SRINAGAR,Tomato,NA
26-02-09,JAMMU,Tomato,NA
26-02-09,AMRITSAR,Tomato,NA
26-02-09,LUDHIANA,Tomato,NA
26-02-09,LUCKNOW,Tomato,NA
26-02-09,DEHRADUN,Tomato,NA
26-02-09,RAIPUR,Tomato,NA
26-02-09,AHMEDABAD,Tomato,NA
26-02-09,BHOPAL,Tomato,NA
26-02-09,MUMBAI,Tomato,NA
26-02-09,JAIPUR,Tomato,500
26-02-09,PATNA,Tomato,NA
26-02-09,RANCHI,Tomato,NA
26-02-09,BHUBANESHWAR,Tomato,NA
26-02-09,KOLKATA,Tomato,NA
26-02-09,GUWAHATI,Tomato,NA
26-02-09,SHILLONG,Tomato,NA
26-02-09,AIZWAL,Tomato,NA
26-02-09,KOHIMA,Tomato,NA
26-02-09,AGARTALA,Tomato,NA
26-02-09,BENGALURU,Tomato,NA
26-02-09,T.PURAM,Tomato,NA
26-02-09,CHENNAI,Tomato,NA
26-02-09,HYDERABAD,Tomato,NA
27-02-09,CHANDIGARH,Tomato,NA
27-02-09,DELHI,Tomato,NA
27-02-09,SHIMLA,Tomato,NA
27-02-09,SRINAGAR,Tomato,NA
27-02-09,JAMMU,Tomato,NA
27-02-09,AMRITSAR,Tomato,NA
27-02-09,LUDHIANA,Tomato,NA
27-02-09,LUCKNOW,Tomato,NA
27-02-09,DEHRADUN,Tomato,NA
27-02-09,RAIPUR,Tomato,NA
27-02-09,AHMEDABAD,Tomato,NA
27-02-09,BHOPAL,Tomato,NA
27-02-09,MUMBAI,Tomato,NA
27-02-09,JAIPUR,Tomato,NA
27-02-09,PATNA,Tomato,NA
27-02-09,RANCHI,Tomato,NA
27-02-09,BHUBANESHWAR,Tomato,NA
27-02-09,KOLKATA,Tomato,NA
27-02-09,GUWAHATI,Tomato,NA
27-02-09,SHILLONG,Tomato,NA
27-02-09,AIZWAL,Tomato,NA
27-02-09,KOHIMA,Tomato,NA
27-02-09,AGARTALA,Tomato,NA
27-02-09,BENGALURU,Tomato,NA
27-02-09,T.PURAM,Tomato,NA
27-02-09,CHENNAI,Tomato,NA
27-02-09,HYDERABAD,Tomato,NA
02-03-09,CHANDIGARH,Tomato,NA
02-03-09,DELHI,Tomato,NA
02-03-09,SHIMLA,Tomato,NA
02-03-09,SRINAGAR,Tomato,NA
02-03-09,JAMMU,Tomato,NA
02-03-09,AMRITSAR,Tomato,NA
02-03-09,LUDHIANA,Tomato,NA
02-03-09,LUCKNOW,Tomato,NA
02-03-09,DEHRADUN,Tomato,NA
02-03-09,RAIPUR,Tomato,NA
02-03-09,AHMEDABAD,Tomato,NA
02-03-09,BHOPAL,Tomato,NA
02-03-09,MUMBAI,Tomato,NA
02-03-09,JAIPUR,Tomato,NA
02-03-09,PATNA,Tomato,NA
02-03-09,RANCHI,Tomato,NA
02-03-09,BHUBANESHWAR,Tomato,NA
02-03-09,KOLKATA,Tomato,NA
02-03-09,GUWAHATI,Tomato,NA
02-03-09,SHILLONG,Tomato,NA
02-03-09,AIZWAL,Tomato,NA
02-03-09,KOHIMA,Tomato,NA
02-03-09,AGARTALA,Tomato,NA
02-03-09,BENGALURU,Tomato,NA
02-03-09,T.PURAM,Tomato,NA
02-03-09,CHENNAI,Tomato,NA
02-03-09,HYDERABAD,Tomato,NA
03-03-09,CHANDIGARH,Tomato,NA
03-03-09,DELHI,Tomato,NA
03-03-09,SHIMLA,Tomato,NA
03-03-09,SRINAGAR,Tomato,NA
03-03-09,JAMMU,Tomato,NA
03-03-09,AMRITSAR,Tomato,NA
03-03-09,LUDHIANA,Tomato,NA
03-03-09,LUCKNOW,Tomato,NA
03-03-09,DEHRADUN,Tomato,NA
03-03-09,RAIPUR,Tomato,NA
03-03-09,AHMEDABAD,Tomato,NA
03-03-09,BHOPAL,Tomato,NA
03-03-09,MUMBAI,Tomato,NA
03-03-09,JAIPUR,Tomato,NA
03-03-09,PATNA,Tomato,NA
03-03-09,RANCHI,Tomato,NA
03-03-09,BHUBANESHWAR,Tomato,NA
03-03-09,KOLKATA,Tomato,NA
03-03-09,GUWAHATI,Tomato,NA
03-03-09,SHILLONG,Tomato,NA
03-03-09,AIZWAL,Tomato,NA
03-03-09,KOHIMA,Tomato,NA
03-03-09,AGARTALA,Tomato,NA
03-03-09,BENGALURU,Tomato,NA
03-03-09,T.PURAM,Tomato,NA
03-03-09,CHENNAI,Tomato,NA
03-03-09,HYDERABAD,Tomato,NA
04-03-09,CHANDIGARH,Tomato,NA
04-03-09,DELHI,Tomato,NA
04-03-09,SHIMLA,Tomato,NA
04-03-09,SRINAGAR,Tomato,NA
04-03-09,JAMMU,Tomato,NA
04-03-09,AMRITSAR,Tomato,NA
04-03-09,LUDHIANA,Tomato,NA
04-03-09,LUCKNOW,Tomato,NA
04-03-09,DEHRADUN,Tomato,NA
04-03-09,RAIPUR,Tomato,NA
04-03-09,AHMEDABAD,Tomato,NA
04-03-09,BHOPAL,Tomato,NA
04-03-09,MUMBAI,Tomato,NA
04-03-09,JAIPUR,Tomato,NA
04-03-09,PATNA,Tomato,NA
04-03-09,RANCHI,Tomato,NA
04-03-09,BHUBANESHWAR,Tomato,NA
04-03-09,KOLKATA,Tomato,NA
04-03-09,GUWAHATI,Tomato,NA
04-03-09,SHILLONG,Tomato,NA
04-03-09,AIZWAL,Tomato,NA
04-03-09,KOHIMA,Tomato,NA
04-03-09,AGARTALA,Tomato,NA
04-03-09,BENGALURU,Tomato,NA
04-03-09,T.PURAM,Tomato,NA
04-03-09,CHENNAI,Tomato,NA
04-03-09,HYDERABAD,Tomato,NA
05-03-09,CHANDIGARH,Tomato,NA
05-03-09,DELHI,Tomato,NA
05-03-09,SHIMLA,Tomato,NA
05-03-09,SRINAGAR,Tomato,NA
05-03-09,JAMMU,Tomato,NA
05-03-09,AMRITSAR,Tomato,NA
05-03-09,LUDHIANA,Tomato,NA
05-03-09,LUCKNOW,Tomato,NA
05-03-09,DEHRADUN,Tomato,NA
05-03-09,RAIPUR,Tomato,NA
05-03-09,AHMEDABAD,Tomato,NA
05-03-09,BHOPAL,Tomato,NA
05-03-09,MUMBAI,Tomato,NA
05-03-09,JAIPUR,Tomato,NA
05-03-09,PATNA,Tomato,NA
05-03-09,RANCHI,Tomato,NA
05-03-09,BHUBANESHWAR,Tomato,NA
05-03-09,KOLKATA,Tomato,NA
05-03-09,GUWAHATI,Tomato,NA
05-03-09,SHILLONG,Tomato,NA
05-03-09,AIZWAL,Tomato,NA
05-03-09,KOHIMA,Tomato,NA
05-03-09,AGARTALA,Tomato,NA
05-03-09,BENGALURU,Tomato,NA
05-03-09,T.PURAM,Tomato,NA
05-03-09,CHENNAI,Tomato,NA
05-03-09,HYDERABAD,Tomato,NA
06-03-09,CHANDIGARH,Tomato,NA
06-03-09,DELHI,Tomato,NA
06-03-09,SHIMLA,Tomato,NA
06-03-09,SRINAGAR,Tomato,NA
06-03-09,JAMMU,Tomato,NA
06-03-09,AMRITSAR,Tomato,NA
06-03-09,LUDHIANA,Tomato,NA
06-03-09,LUCKNOW,Tomato,NA
06-03-09,DEHRADUN,Tomato,NA
06-03-09,RAIPUR,Tomato,NA
06-03-09,AHMEDABAD,Tomato,NA
06-03-09,BHOPAL,Tomato,NA
06-03-09,MUMBAI,Tomato,NA
06-03-09,JAIPUR,Tomato,NA
06-03-09,PATNA,Tomato,NA
06-03-09,RANCHI,Tomato,NA
06-03-09,BHUBANESHWAR,Tomato,NA
06-03-09,KOLKATA,Tomato,NA
06-03-09,GUWAHATI,Tomato,NA
06-03-09,SHILLONG,Tomato,NA
06-03-09,AIZWAL,Tomato,NA
06-03-09,KOHIMA,Tomato,NA
06-03-09,AGARTALA,Tomato,NA
06-03-09,BENGALURU,Tomato,NA
06-03-09,T.PURAM,Tomato,NA
06-03-09,CHENNAI,Tomato,NA
06-03-09,HYDERABAD,Tomato,NA
09-03-09,CHANDIGARH,Tomato,NA
09-03-09,DELHI,Tomato,NA
09-03-09,SHIMLA,Tomato,NA
09-03-09,SRINAGAR,Tomato,NA
09-03-09,JAMMU,Tomato,NA
09-03-09,AMRITSAR,Tomato,NA
09-03-09,LUDHIANA,Tomato,NA
09-03-09,LUCKNOW,Tomato,NA
09-03-09,DEHRADUN,Tomato,NA
09-03-09,RAIPUR,Tomato,NA
09-03-09,AHMEDABAD,Tomato,NA
09-03-09,BHOPAL,Tomato,NA
09-03-09,MUMBAI,Tomato,NA
09-03-09,JAIPUR,Tomato,NA
09-03-09,PATNA,Tomato,NA
09-03-09,RANCHI,Tomato,NA
09-03-09,BHUBANESHWAR,Tomato,NA
09-03-09,KOLKATA,Tomato,NA
09-03-09,GUWAHATI,Tomato,NA
09-03-09,SHILLONG,Tomato,NA
09-03-09,AIZWAL,Tomato,NA
09-03-09,KOHIMA,Tomato,NA
09-03-09,AGARTALA,Tomato,NA
09-03-09,BENGALURU,Tomato,NA
09-03-09,T.PURAM,Tomato,NA
09-03-09,CHENNAI,Tomato,NA
09-03-09,HYDERABAD,Tomato,NA
12-03-09,CHANDIGARH,Tomato,NA
12-03-09,DELHI,Tomato,NA
12-03-09,SHIMLA,Tomato,NA
12-03-09,SRINAGAR,Tomato,NA
12-03-09,JAMMU,Tomato,NA
12-03-09,AMRITSAR,Tomato,NA
12-03-09,LUDHIANA,Tomato,NA
12-03-09,LUCKNOW,Tomato,NA
12-03-09,DEHRADUN,Tomato,NA
12-03-09,RAIPUR,Tomato,NA
12-03-09,AHMEDABAD,Tomato,NA
12-03-09,BHOPAL,Tomato,NA
12-03-09,MUMBAI,Tomato,NA
12-03-09,JAIPUR,Tomato,NA
12-03-09,PATNA,Tomato,NA
12-03-09,RANCHI,Tomato,NA
12-03-09,BHUBANESHWAR,Tomato,NA
12-03-09,KOLKATA,Tomato,NA
12-03-09,GUWAHATI,Tomato,NA
12-03-09,SHILLONG,Tomato,NA
12-03-09,AIZWAL,Tomato,NA
12-03-09,KOHIMA,Tomato,NA
12-03-09,AGARTALA,Tomato,NA
12-03-09,BENGALURU,Tomato,NA
12-03-09,T.PURAM,Tomato,NA
12-03-09,CHENNAI,Tomato,NA
12-03-09,HYDERABAD,Tomato,NA
13-03-09,CHANDIGARH,Tomato,NA
13-03-09,DELHI,Tomato,NA
13-03-09,SHIMLA,Tomato,NA
13-03-09,SRINAGAR,Tomato,NA
13-03-09,JAMMU,Tomato,NA
13-03-09,AMRITSAR,Tomato,NA
13-03-09,LUDHIANA,Tomato,NA
13-03-09,LUCKNOW,Tomato,NA
13-03-09,DEHRADUN,Tomato,NA
13-03-09,RAIPUR,Tomato,NA
13-03-09,AHMEDABAD,Tomato,NA
13-03-09,BHOPAL,Tomato,NA
13-03-09,MUMBAI,Tomato,NA
13-03-09,JAIPUR,Tomato,NA
13-03-09,PATNA,Tomato,NA
13-03-09,RANCHI,Tomato,NA
13-03-09,BHUBANESHWAR,Tomato,NA
13-03-09,KOLKATA,Tomato,NA
13-03-09,GUWAHATI,Tomato,NA
13-03-09,SHILLONG,Tomato,NA
13-03-09,AIZWAL,Tomato,NA
13-03-09,KOHIMA,Tomato,NA
13-03-09,AGARTALA,Tomato,NA
13-03-09,BENGALURU,Tomato,NA
13-03-09,T.PURAM,Tomato,NA
13-03-09,CHENNAI,Tomato,NA
13-03-09,HYDERABAD,Tomato,NA
16-03-09,CHANDIGARH,Tomato,NA
16-03-09,DELHI,Tomato,NA
16-03-09,SHIMLA,Tomato,NA
16-03-09,SRINAGAR,Tomato,NA
16-03-09,JAMMU,Tomato,NA
16-03-09,AMRITSAR,Tomato,NA
16-03-09,LUDHIANA,Tomato,NA
16-03-09,LUCKNOW,Tomato,NA
